export_schema_version,export_date,data_as_of,ranking_scope,period,metric,rank,repo_id,full_name,owner,name,language,value,current_stars,url,source_view,license,attribution
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,38,121395510,CyC2018/CS-Notes,CyC2018,CS-Notes,,185843,185843,https://gitstarclub.com/CyC2018/CS-Notes,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,39,14440270,getify/You-Dont-Know-JS,getify,You-Dont-Know-JS,,184818,184818,https://gitstarclub.com/getify/You-Dont-Know-JS,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,40,21540759,avelino/awesome-go,avelino,awesome-go,Go,183284,183284,https://gitstarclub.com/avelino/awesome-go,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,41,658928958,ollama/ollama,ollama,ollama,Go,180263,180263,https://gitstarclub.com/ollama/ollama,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,42,31792824,flutter/flutter,flutter,flutter,Dart,178798,178798,https://gitstarclub.com/flutter/flutter,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,43,888092115,microsoft/markitdown,microsoft,markitdown,Python,178383,178383,https://gitstarclub.com/microsoft/markitdown,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,44,787076358,firecrawl/firecrawl,firecrawl,firecrawl,TypeScript,176992,176992,https://gitstarclub.com/firecrawl/firecrawl,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,45,1062897,github/gitignore,github,gitignore,,175616,175616,https://gitstarclub.com/github/gitignore,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,46,58028038,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,Python,174941,174941,https://gitstarclub.com/521xueweihan/HelloGitHub,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,47,2126244,twbs/bootstrap,twbs,bootstrap,MDX,174726,174726,https://gitstarclub.com/twbs/bootstrap,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,48,1061953414,anthropics/skills,anthropics,skills,Python,174641,174641,https://gitstarclub.com/anthropics/skills,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,49,574523116,f/prompts.chat,f,prompts.chat,HTML,169439,169439,https://gitstarclub.com/f/prompts.chat,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-09-06,2026-09-06T06:37:28.831Z,all_time_repo_stars,all,current_stars,50,155220641,huggingface/transformers,huggingface,transformers,Python,164849,164849,https://gitstarclub.com/huggingface/transformers,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
